budget_year,account_type,department,division,org_code,org_description,fund,fund_code,account_category,account_code,account_description,amount
FY16,Expenses,Police,Field Services Division,,,,General Funds,Earnings,E_412010,Overtime,242000
FY16,Expenses,Police,Field Services Division,,,,General Funds,Earnings,E_412050,Night Shift,670469
FY16,Expenses,Police,Field Services Division,,,,General Funds,Earnings,E_412070,Out Of Class,14268
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employee Benefits,E_413010,Vacation,15000
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employee Benefits,E_413070,Holiday Credit Used,23130
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employee Benefits,E_413090,In Lieu Vacation,1370
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employee Benefits,E_413130,Longevity,2500
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employee Benefits,E_413150,Insurance Contribution,778169
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employee Benefits,E_413170,PERS Retirement,1018088
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employee Benefits,E_413EPERC,EPERC,-51578
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employee Benefits,E_413190,Deferred Compensation No 1,16666
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employee Benefits,E_413200,Management Leave Pay Off,1096
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employee Benefits,E_413210,Bus Passes,500
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employee Benefits,E_413280,Automobile Allowance,1000
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employee Benefits,E_413300,Clothing and Uniforms,36159
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employer Paid Taxes,E_415010,FICA - OASDI,385089
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employer Paid Taxes,E_415015,Medicare Insurance,92340
FY16,Expenses,Police,Field Services Division,,,,General Funds,Other Objects,E_481010,Group Benefit Clearing,-401
FY16,Expenses,Police,Field Services Division,,,,General Funds,Other Objects,E_481150,Memberships Licenses and Dues,401
FY16,Expenses,Police,Field Services Division,,,,General Funds,Earnings,E_412060,On Call,15000
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employee Benefits,E_413010,Vacation,-15000
FY16,Expenses,Police,Field Services Division,,,,General Funds,Purchased Property Services,E_442030,Custodial Services,10000
FY16,Expenses,Police,Field Services Division,,,,General Funds,Other Purchased Services,E_453020,Cellular Telephone,-1000
FY16,Expenses,Police,Field Services Division,,,,General Funds,Other Purchased Services,E_455010,Printing And Binding,-100
FY16,Expenses,Police,Field Services Division,,,,General Funds,Other Purchased Services,E_458020,Meals,3799
FY16,Expenses,Police,Field Services Division,,,,General Funds,General Supplies,E_461160,Small Tools And Equipment,-10000
FY16,Expenses,Police,Field Services Division,,,,General Funds,Food,E_463010,Food - Food Programs,-4099
FY16,Expenses,Police,Field Services Division,,,,General Funds,Food,E_463030,Food - Official Hospitality,300
FY16,Expenses,Police,Field Services Division,,,,General Funds,Books and Periodicals,E_464010,Books & Periodicals,1000
FY16,Expenses,Police,Field Services Division,,,,General Funds,Books and Periodicals,E_464020,Subscriptions And Publications,100
FY16,Expenses,Police,Field Services Division,,,,General Funds,Property Accounts,E_474410,Computer Equipment,5000
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employer Paid Taxes,E_415020,State Unemployment Insurance,17430
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employer Paid Taxes,E_415030,Worker's Compensation,332649
FY16,Expenses,Police,Field Services Division,,,,General Funds,Purchased Prof and Tech Svcs,E_433060,Other Professional Services,5148
FY16,Expenses,Police,Field Services Division,,,,General Funds,Purchased Property Services,E_442010,Landscape Maintenance Services,6000
FY16,Expenses,Police,Field Services Division,,,,General Funds,Purchased Property Services,E_442030,Custodial Services,12000
FY16,Expenses,Police,Field Services Division,,,,General Funds,Purchased Property Services,E_443010,Repair And Maintenance Service,28030
FY16,Expenses,Police,Field Services Division,,,,General Funds,Purchased Property Services,E_443030,Radio Equip M&R-Comm Division,144813
FY16,Expenses,Police,Field Services Division,,,,General Funds,Other Purchased Services,E_453010,Telephone,13000
FY16,Expenses,Police,Field Services Division,,,,General Funds,Other Objects,E_481150,Memberships Licenses and Dues,285
FY16,Expenses,Police,Field Services Division,,,,General Funds,Salaries,E_411010,Regular Hours,269382
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employee Benefits,E_413090,In Lieu Vacation,828
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employee Benefits,E_413130,Longevity,400
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employee Benefits,E_413150,Insurance Contribution,19805
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employee Benefits,E_413170,PERS Retirement,80521
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employee Benefits,E_413EPERC,EPERC,-6283
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employee Benefits,E_413190,Deferred Compensation No 1,1199
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employee Benefits,E_413300,Clothing and Uniforms,1664
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employer Paid Taxes,E_415010,FICA - OASDI,3717
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employer Paid Taxes,E_415015,Medicare Insurance,3906
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employer Paid Taxes,E_415020,State Unemployment Insurance,630
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employer Paid Taxes,E_415030,Worker's Compensation,14816
FY16,Expenses,Police,Field Services Division,,,,General Funds,Other Purchased Services,E_453020,Cellular Telephone,300
FY16,Expenses,Police,Field Services Division,,,,General Funds,Other Purchased Services,E_455020,Blueprint And Photo,100
FY16,Expenses,Police,Field Services Division,,,,General Funds,General Supplies,E_461020,Office Supplies,3600
FY16,Expenses,Police,Field Services Division,,,,General Funds,General Supplies,E_461200,Computer Supplies,1000
FY16,Expenses,Police,Field Services Division,,,,General Funds,Food,E_463010,Food - Food Programs,150
FY16,Expenses,Police,Field Services Division,,,,General Funds,Books and Periodicals,E_464010,Books & Periodicals,150
FY16,Revenues,Police,Field Services Division,,,,General Funds,"Charges, Fees, & Services Accounts",R_347090,Other Departmental Service,142000
FY16,Expenses,Police,Field Services Division,,,,General Funds,Salaries,E_411010,Regular Hours,3214352
FY16,Expenses,Police,Field Services Division,,,,General Funds,Earnings,E_412010,Overtime,130000
FY16,Expenses,Police,Field Services Division,,,,General Funds,Earnings,E_412050,Night Shift,310132
FY16,Expenses,Police,Field Services Division,,,,General Funds,Earnings,E_412070,Out Of Class,1303
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employee Benefits,E_413070,Holiday Credit Used,2167
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employee Benefits,E_413130,Longevity,4000
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employee Benefits,E_413150,Insurance Contribution,560827
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employee Benefits,E_413170,PERS Retirement,490551
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employee Benefits,E_413EPERC,EPERC,-29244
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employee Benefits,E_413190,Deferred Compensation No 1,17622
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employee Benefits,E_413210,Bus Passes,1100
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employee Benefits,E_413300,Clothing and Uniforms,26624
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employer Paid Taxes,E_415010,FICA - OASDI,199290
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employer Paid Taxes,E_415015,Medicare Insurance,46608
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employer Paid Taxes,E_415020,State Unemployment Insurance,11550
FY16,Expenses,Police,Field Services Division,,,,General Funds,Employer Paid Taxes,E_415030,Worker's Compensation,50473
FY16,Expenses,Police,Field Services Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434090,Other Technical Services,48000
FY16,Expenses,Police,Field Services Division,,,,General Funds,Purchased Property Services,E_443010,Repair And Maintenance Service,8000
FY16,Expenses,Police,Field Services Division,,,,General Funds,General Supplies,E_461020,Office Supplies,10000
FY16,Expenses,Police,Field Services Division,,,,General Funds,General Supplies,E_461150,Recreational Supplies,600
FY16,Expenses,Police,Field Services Division,,,,General Funds,General Supplies,E_461160,Small Tools And Equipment,6000
FY16,Expenses,Police,Field Services Division,,,,General Funds,General Supplies,E_461200,Computer Supplies,2000
FY16,Expenses,Police,Field Services Division,,,,General Funds,General Supplies,E_461210,Computer Software,3000
FY16,Expenses,Police,Field Services Division,,,,General Funds,Food,E_463010,Food - Food Programs,596
FY16,Expenses,Police,Field Services Division,,,,General Funds,Books and Periodicals,E_464010,Books & Periodicals,450
FY16,Expenses,Police,Field Services Division,,,,General Funds,Other Objects,E_481010,Group Benefit Clearing,30991
FY16,Expenses,Police,Field Services Division,,,,General Funds,Other Objects,E_481150,Memberships Licenses and Dues,850
FY16,Expenses,Police,Field Services Division,,,,General Funds,Property Accounts,E_474410,Computer Equipment,8000
FY16,Expenses,Police,Investigations Division,,,,General Funds,General Supplies,E_461160,Small Tools And Equipment,31000
FY16,Expenses,Police,Investigations Division,,,,General Funds,General Supplies,E_461170,Ammunition & Explosives,109495
FY16,Expenses,Police,Investigations Division,,,,General Funds,Food,E_463010,Food - Food Programs,1500
FY16,Expenses,Police,Investigations Division,,,,General Funds,Books and Periodicals,E_464010,Books & Periodicals,300
FY16,Expenses,Police,Investigations Division,,,,General Funds,Other Objects,E_481010,Group Benefit Clearing,2058
FY16,Expenses,Police,Investigations Division,,,,General Funds,Other Objects,E_481070,Inventory Adjustment,250
FY16,Expenses,Police,Investigations Division,,,,General Funds,Other Objects,E_481150,Memberships Licenses and Dues,100
FY16,Revenues,Police,Investigations Division,,,,General Funds,Intergovernmental Accounts,R_347110,Miscellaneous Governmental Revenue,125000
FY16,Expenses,Police,Investigations Division,,,,General Funds,Salaries,E_411010,Regular Hours,1037879
FY16,Expenses,Police,Investigations Division,,,,General Funds,Earnings,E_412010,Overtime,35450
FY16,Expenses,Police,Investigations Division,,,,General Funds,Earnings,E_412050,Night Shift,35935
FY16,Expenses,Police,Investigations Division,,,,General Funds,Earnings,E_412060,On Call,6660
FY16,Expenses,Police,Investigations Division,,,,General Funds,Employee Benefits,E_413070,Holiday Credit Used,4760
FY16,Expenses,Police,Investigations Division,,,,General Funds,Employee Benefits,E_413090,In Lieu Vacation,605
FY16,Expenses,Police,Investigations Division,,,,General Funds,Employee Benefits,E_413130,Longevity,1600
FY16,Expenses,Police,Investigations Division,,,,General Funds,Employee Benefits,E_413150,Insurance Contribution,153769
FY16,Expenses,Police,Investigations Division,,,,General Funds,Employee Benefits,E_413170,PERS Retirement,154519
FY16,Expenses,Police,Investigations Division,,,,General Funds,Employee Benefits,E_413EPERC,EPERC,-8244
FY16,Expenses,Police,Investigations Division,,,,General Funds,Employee Benefits,E_413190,Deferred Compensation No 1,8269
FY16,Expenses,Police,Investigations Division,,,,General Funds,Employee Benefits,E_413200,Management Leave Pay Off,404
FY16,Expenses,Police,Investigations Division,,,,General Funds,Employee Benefits,E_413210,Bus Passes,300
FY16,Expenses,Police,Investigations Division,,,,General Funds,Employee Benefits,E_413280,Automobile Allowance,600
FY16,Expenses,Police,Investigations Division,,,,General Funds,Employer Paid Taxes,E_415010,FICA - OASDI,64348
FY16,Expenses,Police,Investigations Division,,,,General Funds,Employer Paid Taxes,E_415015,Medicare Insurance,15049
FY16,Expenses,Police,Investigations Division,,,,General Funds,Employer Paid Taxes,E_415020,State Unemployment Insurance,3360
FY16,Expenses,Police,Investigations Division,,,,General Funds,Employer Paid Taxes,E_415030,Worker's Compensation,32038
FY16,Expenses,Police,Investigations Division,,,,General Funds,Purchased Prof and Tech Svcs,E_433060,Other Professional Services,3000
FY16,Expenses,Police,Investigations Division,,,,General Funds,General Supplies,E_461070,Safety Equipment,2308
FY16,Expenses,Police,Investigations Division,,,,General Funds,Other Objects,E_481010,Group Benefit Clearing,-2058
FY16,Expenses,Police,Investigations Division,,,,General Funds,Other Objects,E_481070,Inventory Adjustment,-250
FY16,Expenses,Police,Investigations Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434030,Security Services,33650
FY16,Expenses,Police,Investigations Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434090,Other Technical Services,15000
FY16,Expenses,Police,Investigations Division,,,,General Funds,Purchased Property Services,E_442010,Landscape Maintenance Services,2500
