ObjectId,Fiscal_Year,Department,Fund,CATEGORY,Amount,ExpenseRevenue,Fund_Category
2249,2017,City Attorney,General Fund,Transfers,0,E,General Fund
2250,2017,City Attorney,Cty/Cnty Office-Water Planning,Labor and Supply Offset,10000,E,Other Governmental Funds
2251,2017,City Attorney,Interdepartmental Service Fund,Labor and Supply Offset,2315948,E,Other Governmental Funds
2252,2017,City Attorney,General Fund,Intergovernmental,52000,R,General Fund
2253,2017,City Clerk,General Fund,City Property,6000,E,General Fund
2254,2017,City Clerk,General Fund,Employee Services,1671050,E,General Fund
2255,2017,City Clerk,General Fund,Labor and Supply Offset,-697426,E,General Fund
2256,2017,City Clerk,General Fund,Other Services and Supplies,307828,E,General Fund
2257,2017,City Clerk,Interdepartmental Service Fund,Labor and Supply Offset,698426,E,Other Governmental Funds
2258,2017,City Clerk,General Fund,"Charges, Fees, and Services",2000,R,General Fund
2259,2017,City Clerk,General Fund,Intergovernmental,50000,R,General Fund
2260,2017,City Manager,General Fund,City Property,16826,E,General Fund
2261,2017,City Manager,General Fund,Employee Services,2889409,E,General Fund
2262,2017,City Manager,General Fund,Labor and Supply Offset,-1164784,E,General Fund
2263,2017,City Manager,General Fund,Other Services and Supplies,674542,E,General Fund
2264,2017,City Manager,Interdepartmental Service Fund,Labor and Supply Offset,1168840,E,Other Governmental Funds
2265,2017,City Treasurer,General Fund,City Property,2000,E,General Fund
2266,2017,City Treasurer,General Fund,Employee Services,2004023,E,General Fund
2267,2017,City Treasurer,General Fund,Labor and Supply Offset,-201081,E,General Fund
2268,2017,City Treasurer,General Fund,Other Services and Supplies,292100,E,General Fund
2269,2017,City Treasurer,Interdepartmental Service Fund,Labor and Supply Offset,201431,E,Other Governmental Funds
2270,2017,City Treasurer,General Fund,Contributions from Other Funds,2350958,R,General Fund
2271,2017,City Treasurer,General Fund,Intergovernmental,1255000,R,General Fund
2272,2017,Citywide and Community Support,Community Center Fund,Employee Services,149261,E,Enterprise Funds
2273,2017,Citywide and Community Support,Community Center Fund,Other Services and Supplies,1369684,E,Enterprise Funds
2274,2017,Citywide and Community Support,Parking Fund,Employee Services,167168,E,Enterprise Funds
2275,2017,Citywide and Community Support,Parking Fund,Other Services and Supplies,100000,E,Enterprise Funds
2276,2017,Citywide and Community Support,Recycling and Solid Waste,Employee Services,1618443,E,Enterprise Funds
2277,2017,Citywide and Community Support,Storm Drainage Fund,Employee Services,572103,E,Enterprise Funds
2278,2017,Citywide and Community Support,Wastewater Fund,Employee Services,423920,E,Enterprise Funds
2279,2017,Citywide and Community Support,Water Fund,Employee Services,1193808,E,Enterprise Funds
2280,2017,Citywide and Community Support,General Fund,City Property,300000,E,General Fund
2281,2017,Citywide and Community Support,General Fund,Contingency,1000000,E,General Fund
2282,2017,Citywide and Community Support,General Fund,Employee Services,19892560,E,General Fund
2283,2017,Citywide and Community Support,General Fund,Labor and Supply Offset,-1191683,E,General Fund
2284,2017,Citywide and Community Support,General Fund,Other Services and Supplies,35168665,E,General Fund
2285,2017,Citywide and Community Support,Fleet Management Fund,Employee Services,460847,E,Internal Service Funds
2286,2017,Citywide and Community Support,Sac Tourism Marketing District,"Charges, Fees, and Services",5180000,R,Other Governmental Funds
2287,2016,Public Works,General Fund,"Charges, Fees, and Services",6491313,R,General Fund
2288,2017,Citywide and Community Support,Worker's Compensation Fund,"Interest, Rents, and Concessions",500000,R,Risk Management
2289,2017,Finance,Handle BID No 2011-04,"Charges, Fees, and Services",175000,R,Other Governmental Funds
2290,2017,Finance,Laguna Creek Maint Dist,"Charges, Fees, and Services",178217,R,Other Governmental Funds
2291,2017,Finance,Landscaping and Lighting,"Charges, Fees, and Services",15108600,R,Other Governmental Funds
2292,2017,Finance,Mack Road PBID,"Charges, Fees, and Services",649621,R,Other Governmental Funds
2293,2017,Finance,Major Street Construction Fund,Taxes,1500000,R,Other Governmental Funds
2294,2017,Finance,Midtown Sacramento PBID,"Charges, Fees, and Services",800777,R,Other Governmental Funds
2295,2017,Finance,N Nat Lndscp 99-02,"Charges, Fees, and Services",351030,R,Other Governmental Funds
2296,2017,Finance,N Natomas Lands CFD 3,"Charges, Fees, and Services",1983216,R,Other Governmental Funds
2297,2017,Finance,N Natomas Transp Mgmt Assoc,"Charges, Fees, and Services",1167823,R,Other Governmental Funds
2298,2017,Finance,Neighborhood Lighting Dist,"Charges, Fees, and Services",42003,R,Other Governmental Funds
2299,2017,Finance,Neighborhood Park Maint CFD,"Charges, Fees, and Services",1177748,R,Other Governmental Funds
2300,2017,Finance,Neighborhood Water Quality Dist,"Charges, Fees, and Services",57047,R,Other Governmental Funds
2301,2017,Finance,Northside Subdiv Maint Dist,"Charges, Fees, and Services",5600,R,Other Governmental Funds
2302,2017,Finance,NW Land Park CFD 2013-02,"Charges, Fees, and Services",31994,R,Other Governmental Funds
2303,2017,Finance,Oak Park PBID,"Charges, Fees, and Services",240344,R,Other Governmental Funds
2304,2017,Finance,Old Sacramento PBID,"Charges, Fees, and Services",165000,R,Other Governmental Funds
2305,2017,Finance,Old Sacto Maint Dist,"Charges, Fees, and Services",70060,R,Other Governmental Funds
2306,2017,Finance,Power Inn Area Prop & Business,"Charges, Fees, and Services",528515,R,Other Governmental Funds
2307,2017,Finance,Power Inn Rd Md 2003-01,"Charges, Fees, and Services",11634,R,Other Governmental Funds
2308,2017,Finance,Railyards Maint CFD No 2014-04,"Charges, Fees, and Services",60000,R,Other Governmental Funds
2309,2017,Finance,Stockton Blvd BIA,"Charges, Fees, and Services",61138,R,Other Governmental Funds
2310,2017,Finance,Stockton Blvd PBID,"Charges, Fees, and Services",322094,R,Other Governmental Funds
2311,2017,Finance,Subdiv Lndscpng Maint Dist,"Charges, Fees, and Services",262698,R,Other Governmental Funds
2312,2017,Finance,Sutter Business Imprvmt Area,"Charges, Fees, and Services",150000,R,Other Governmental Funds
2313,2017,Finance,The River District PBID,"Charges, Fees, and Services",472674,R,Other Governmental Funds
2314,2017,Finance,Township 9 CFD No. 2012-06,"Charges, Fees, and Services",30776,R,Other Governmental Funds
2315,2017,Finance,Transportation Development,Intergovernmental,325000,R,Other Governmental Funds
2316,2016,Public Works,General Fund,"Fines, Forfeitures, and  Penalties",9200522,R,General Fund
2317,2017,Community Development,General Fund,City Property,217828,E,General Fund
2318,2017,Community Development,General Fund,Employee Services,24414385,E,General Fund
2319,2017,Community Development,General Fund,Labor and Supply Offset,-1547425,E,General Fund
2320,2017,Community Development,General Fund,Operating Transfers,490000,E,General Fund
2321,2017,Community Development,General Fund,Other Services and Supplies,5411474,E,General Fund
2322,2017,Community Development,Citywide Low Income Housing Fund,Other Services and Supplies,300000,E,Other Governmental Funds
2323,2017,Community Development,Development Services Fund,Operating Transfers,-490000,E,Other Governmental Funds
2324,2017,Community Development,Development Services Fund,Other Services and Supplies,800000,E,Other Governmental Funds
2325,2017,Community Development,Landscaping and Lighting,Labor and Supply Offset,150000,E,Other Governmental Funds
2326,2017,Community Development,Special Program Donations Fund,Other Services and Supplies,200000,E,Other Governmental Funds
2327,2017,Community Development,General Fund,"Charges, Fees, and Services",3804783,R,General Fund
2328,2017,Community Development,General Fund,"Fines, Forfeitures, and  Penalties",2261323,R,General Fund
2329,2017,Community Development,General Fund,Intergovernmental,490000,R,General Fund
2330,2017,Community Development,General Fund,Licenses and Permits,14618967,R,General Fund
2331,2017,Community Development,Citywide Low Income Housing Fund,Licenses and Permits,300000,R,Other Governmental Funds
2332,2017,Community Development,Development Services Fund,"Charges, Fees, and Services",800000,R,Other Governmental Funds
2333,2017,Community Development,Development Services Fund,Intergovernmental,120000,R,Other Governmental Funds
2334,2017,Community Development,Special Program Donations Fund,Miscellaneous Revenue,200000,R,Other Governmental Funds
2335,2017,Convention and Cultural Services,Community Center Fund,City Property,122000,E,Enterprise Funds
2336,2017,Convention and Cultural Services,Community Center Fund,Employee Services,6767792,E,Enterprise Funds
2337,2017,Convention and Cultural Services,Community Center Fund,Labor and Supply Offset,1296691,E,Enterprise Funds
2338,2017,Convention and Cultural Services,Community Center Fund,Operating Transfers,1704800,E,Enterprise Funds
2339,2017,Convention and Cultural Services,Community Center Fund,Other Services and Supplies,3778338,E,Enterprise Funds
2340,2017,Convention and Cultural Services,General Fund,City Property,45000,E,General Fund
2341,2017,Convention and Cultural Services,General Fund,Employee Services,2426593,E,General Fund
2342,2017,Convention and Cultural Services,General Fund,Labor and Supply Offset,-675750,E,General Fund
2343,2017,Convention and Cultural Services,General Fund,Other Services and Supplies,2944097,E,General Fund
2344,2017,Convention and Cultural Services,Fairytale Town Fund,Labor and Supply Offset,25000,E,Other Governmental Funds
2345,2016,Public Works,General Fund,"Interest, Rents, and Concessions",49000,R,General Fund
2346,2017,Convention and Cultural Services,Fairytale Town Fund,Other Services and Supplies,25000,E,Other Governmental Funds
2347,2017,Convention and Cultural Services,H Street Theater Fund,City Property,20000,E,Other Governmental Funds
2348,2017,Convention and Cultural Services,H Street Theater Fund,Other Services and Supplies,25000,E,Other Governmental Funds
2349,2017,Convention and Cultural Services,Old Sac Market,Other Services and Supplies,67000,E,Other Governmental Funds
2350,2017,Convention and Cultural Services,Old Sacto Maint Dist,Labor and Supply Offset,67931,E,Other Governmental Funds
2351,2017,Convention and Cultural Services,Winchester G & Mary Alice Felt,Other Services and Supplies,100000,E,Other Governmental Funds
2352,2017,Convention and Cultural Services,Zoo,Labor and Supply Offset,50000,E,Other Governmental Funds
2353,2017,Convention and Cultural Services,Community Center Fund,"Charges, Fees, and Services",7128500,R,Enterprise Funds
2354,2017,Convention and Cultural Services,Community Center Fund,"Fines, Forfeitures, and  Penalties",3000,R,Enterprise Funds
2355,2016,Public Works,General Fund,Intergovernmental,223000,R,General Fund
2356,2016,Public Works,General Fund,Licenses and Permits,39000,R,General Fund
2357,2016,Public Works,Fleet Management Fund,"Charges, Fees, and Services",7174923,R,Internal Service Funds
2358,2016,Public Works,Fleet Management Fund,"Interest, Rents, and Concessions",395699,R,Internal Service Funds
2359,2016,Public Works,Fleet Management Fund,Miscellaneous Revenue,31637887,R,Internal Service Funds
2360,2016,Public Works,Cal EPA Fund,Intergovernmental,172370,R,Other Governmental Funds
2361,2016,Public Works,Marina Fund,"Charges, Fees, and Services",224000,R,Other Governmental Funds
2362,2016,Public Works,Marina Fund,Intergovernmental,25000,R,Other Governmental Funds
2363,2016,Public Works,Marina Fund,Licenses and Permits,1069575,R,Other Governmental Funds
2364,2016,Public Works,Street Cut Fund,Licenses and Permits,100000,R,Other Governmental Funds
2365,2016,Utilities,Community Center Fund,Labor and Supply Offset,4983,E,Enterprise Funds
2366,2016,Utilities,Parking Fund,Labor and Supply Offset,1359,E,Enterprise Funds
2367,2016,Utilities,Recycling and Solid Waste,Labor and Supply Offset,1810212,E,Enterprise Funds
2368,2016,Utilities,Recycling and Solid Waste,Other Services and Supplies,2000,E,Enterprise Funds
2369,2016,Utilities,Storm Drainage Fund,City Property,1597929,E,Enterprise Funds
2370,2016,Utilities,Storm Drainage Fund,Employee Services,24672079,E,Enterprise Funds
2371,2016,Utilities,Storm Drainage Fund,Labor and Supply Offset,-8950539,E,Enterprise Funds
2372,2016,Utilities,Storm Drainage Fund,Operating Transfers,3895900,E,Enterprise Funds
2373,2016,Utilities,Storm Drainage Fund,Other Services and Supplies,11477446,E,Enterprise Funds
2374,2016,Utilities,Storm Drainage Fund,Transfers,-694070,E,Enterprise Funds
2375,2016,Utilities,Storm Drainage Grant Reimbursement,Other Services and Supplies,1112000,E,Enterprise Funds
2376,2016,Utilities,Wastewater Fund,City Property,1326354,E,Enterprise Funds
2377,2016,Utilities,Wastewater Fund,Employee Services,8011736,E,Enterprise Funds
2378,2016,Utilities,Wastewater Fund,Labor and Supply Offset,6976075,E,Enterprise Funds
2379,2016,Utilities,Wastewater Fund,Operating Transfers,3311000,E,Enterprise Funds
2380,2016,Utilities,Wastewater Fund,Other Services and Supplies,6274865,E,Enterprise Funds
2381,2016,Utilities,Wastewater Fund,Transfers,109616,E,Enterprise Funds
2382,2016,Utilities,Water Fund,City Property,1868163,E,Enterprise Funds
2383,2016,Utilities,Water Fund,Employee Services,25118817,E,Enterprise Funds
2384,2016,Utilities,Water Fund,Labor and Supply Offset,-442193,E,Enterprise Funds
2385,2016,Utilities,Water Fund,Operating Transfers,10901894,E,Enterprise Funds
2386,2016,Utilities,Water Fund,Other Services and Supplies,23138565,E,Enterprise Funds
2387,2016,Utilities,Water Fund,Transfers,584454,E,Enterprise Funds
2388,2016,Utilities,Water Grant Reimbursement,Other Services and Supplies,136198,E,Enterprise Funds
2389,2016,Utilities,General Fund,Labor and Supply Offset,122410,E,General Fund
2390,2016,Utilities,Fleet Management Fund,Labor and Supply Offset,147729,E,Internal Service Funds
2391,2016,Utilities,Golf Fund,Labor and Supply Offset,8550,E,Other Governmental Funds
2392,2016,Utilities,Landscaping and Lighting,Labor and Supply Offset,80000,E,Other Governmental Funds
2393,2016,Utilities,N Natomas Lands CFD 3,Labor and Supply Offset,319733,E,Other Governmental Funds
2394,2016,Utilities,Neighborhood Water Quality Dist,Labor and Supply Offset,5000,E,Other Governmental Funds
2395,2016,Utilities,Northside Subdiv Maint Dist,Labor and Supply Offset,10000,E,Other Governmental Funds
2396,2016,Utilities,Township 9 CFD No. 2012-06,Labor and Supply Offset,1000,E,Other Governmental Funds
2397,2016,Utilities,Willowcreek Assmnt Md,Labor and Supply Offset,15606,E,Other Governmental Funds
2398,2016,Utilities,Storm Drainage Fund,"Charges, Fees, and Services",35632964,R,Enterprise Funds
