budget_year,account_type,department,division,org_code,org_description,fund,fund_code,account_category,account_code,account_description,amount
FY15,Expenses,Police,Field Services Division,,,,General Funds,Purchased Prof and Tech Svcs,E_433060,Other Professional Services,306534
FY15,Expenses,Police,Field Services Division,,,,General Funds,Property Accounts,E_474410,Computer Equipment,71904
FY15,Revenues,Police,Field Services Division,,,,General Funds,"Charges, Fees, & Services Accounts",R_351040,DUI Fees,-90000
FY15,Revenues,Police,Field Services Division,,,,General Funds,"Charges, Fees, & Services Accounts",R_351040,DUI Fees,155000
FY15,Expenses,Police,Field Services Division,,,,General Funds,Employer Paid Taxes,E_415020,State Unemployment Insurance,16800
FY15,Expenses,Police,Field Services Division,,,,General Funds,Labor Adjustments,E_810040,Base Labor Reduction,-2046654
FY15,Expenses,Police,Field Services Division,,,,General Funds,Employer Paid Taxes,E_415015,Medicare Insurance,80212
FY15,Expenses,Police,Field Services Division,,,,General Funds,Employer Paid Taxes,E_415010,FICA - OASDI,43357
FY15,Expenses,Police,Field Services Division,,,,General Funds,Employee Benefits,E_413250,Safety Equipment Allowance,215000
FY15,Expenses,Police,Field Services Division,,,,General Funds,Employee Benefits,E_413230,City-Paid Employee PERS,102071
FY15,Expenses,Police,Field Services Division,,,,General Funds,Other Purchased Services,E_453030,Communication Lines,220000
FY15,Expenses,Police,Field Services Division,,,,General Funds,Other Purchased Services,E_453010,Telephone,150000
FY15,Expenses,Police,Field Services Division,,,,General Funds,Other Purchased Services,E_453010,Telephone,206962
FY15,Expenses,Police,Field Services Division,,,,General Funds,Purchased Property Services,E_444020,Rental Of Equipment,173849
FY15,Expenses,Police,Field Services Division,,,,General Funds,Interfund Reimbursement,E_502100,Measure U Labor Reimbursement,-1303236
FY15,Expenses,Police,Field Services Division,,,,General Funds,Interfund Reimbursement,E_502100,Measure U Labor Reimbursement,-5099000
FY15,Revenues,Police,Field Services Division,,,,General Funds,"Charges, Fees, & Services Accounts",R_342020,Jail Booking Fee Recovery,10000
FY15,Revenues,Police,Field Services Division,,,,General Funds,"Charges, Fees, & Services Accounts",R_342020,Jail Booking Fee Recovery,200000
FY15,Revenues,Police,Field Services Division,,,,General Funds,Intergovernmental Accounts,R_341060,Other Recoveries,150000
FY15,Revenues,Police,Field Services Division,,,,General Funds,Intergovernmental Accounts,R_337030,P.O.S.T. Reimbursement,95000
FY15,Revenues,Police,Field Services Division,,,,General Funds,Intergovernmental Accounts,R_336010,State Mandated Reimbursement SB 90,212000
FY15,Expenses,Police,Field Services Division,,,,General Funds,Employer Paid Taxes,E_415030,Worker's Compensation,256613
FY15,Expenses,Police,Field Services Division,,,,General Funds,Interfund SerProvided,E_501010,Central Services Mail Charges,80000
FY15,Expenses,Police,Field Services Division,,,,General Funds,Property Accounts,E_474210,Vehicles,1488
FY15,Expenses,Police,Field Services Division,,,,General Funds,Service & Supply Adjustments,E_890070,Department Budget Reduction,-43270
FY15,Expenses,Police,Field Services Division,,,,General Funds,Service & Supply Adjustments,E_890070,Department Budget Reduction,43270
FY15,Expenses,Police,Field Services Division,,,,General Funds,Energy and Fuel,E_462010,Utilities Exp,75000
FY15,Expenses,Police,Field Services Division,,,,General Funds,Energy and Fuel,E_462010,Utilities Exp,290000
FY15,Expenses,Police,Field Services Division,,,,General Funds,Food,E_463020,Food - Animal Consumption,59136
FY15,Expenses,Police,Field Services Division,,,,General Funds,General Supplies,E_461160,Small Tools And Equipment,5900
FY15,Expenses,Police,Operational Services Division,,,,General Funds,General Supplies,E_461200,Computer Supplies,2000
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Earnings,E_412050,Night Shift,615
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Salaries,E_411020,Special Off Duty Police - Reg,628002
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Earnings,E_412070,Out Of Class,425
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Earnings,E_412010,Overtime,8191
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413190,Deferred Compensation No 1,7011
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413210,Bus Passes,750
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413170,PERS Retirement,54542
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413150,Insurance Contribution,15240
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employer Paid Taxes,E_415020,State Unemployment Insurance,210
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Labor Adjustments,E_810060,Department Labor Reduction,-630000
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employer Paid Taxes,E_415015,Medicare Insurance,2541
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413300,Clothing and Uniforms,832
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Other Purchased Services,E_453020,Cellular Telephone,1000
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employer Paid Taxes,E_415030,Worker's Compensation,8764
FY15,Expenses,Police,Operational Services Division,,,,General Funds,General Supplies,E_461090,Scientific And Technical Supply,1000
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Other Purchased Services,E_458040,Other Travel Expenses,4700
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Other Objects,E_481150,Memberships Licenses and Dues,300
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Food,E_463010,Food - Food Programs,1000
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Other Objects,E_481010,Group Benefit Clearing,211
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Salaries,E_411010,Regular Hours,175275
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413090,In Lieu Vacation,8931
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413120,Sick Leave Annual,432
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Earnings,E_412010,Overtime,155000
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413070,Holiday Credit Used,88954
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413170,PERS Retirement,850915
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413150,Insurance Contribution,298704
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Purchased Prof and Tech Svcs,E_433050,Veterinarian Services,5300
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413130,Longevity,3900
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413200,Management Leave Pay Off,1119
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413190,Deferred Compensation No 1,5447
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employer Paid Taxes,E_415020,State Unemployment Insurance,6300
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employer Paid Taxes,E_415015,Medicare Insurance,39650
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413300,Clothing and Uniforms,36568
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413230,City-Paid Employee PERS,228065
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Interfund Reimbursement,E_502150,Grant Labor Reimbursement,-163559
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Interfund Reimbursement,E_502150,Grant Labor Reimbursement,-568942
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Other Purchased Services,E_453020,Cellular Telephone,13000
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employer Paid Taxes,E_415030,Worker's Compensation,136724
FY15,Expenses,Police,Operational Services Division,,,,General Funds,General Supplies,E_461020,Office Supplies,500
FY15,Expenses,Police,Operational Services Division,,,,General Funds,General Supplies,E_461090,Scientific And Technical Supply,1800
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Other Purchased Services,E_458040,Other Travel Expenses,35000
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Food,E_463020,Food - Animal Consumption,8766
FY15,Expenses,Police,Operational Services Division,,,,General Funds,General Supplies,E_461070,Safety Equipment,2500
FY15,Expenses,Police,Operational Services Division,,,,General Funds,General Supplies,E_461070,Safety Equipment,16759
FY15,Expenses,Police,Operational Services Division,,,,General Funds,General Supplies,E_461160,Small Tools And Equipment,300
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Other Objects,E_481150,Memberships Licenses and Dues,300
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Food,E_463010,Food - Food Programs,350
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Salaries,E_411010,Regular Hours,2734480
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Salaries,E_411010,Regular Hours,521537
FY15,Revenues,Police,Operational Services Division,,,,General Funds,Licenses & Permits,R_321070,Business Permits and Licenses,4000
FY15,Revenues,Police,Operational Services Division,,,,General Funds,Licenses & Permits,R_321070,Business Permits and Licenses,100000
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413090,In Lieu Vacation,685
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Earnings,E_412010,Overtime,11000
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413070,Holiday Credit Used,49081
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413170,PERS Retirement,120048
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413150,Insurance Contribution,64301
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Purchased Prof and Tech Svcs,E_433060,Other Professional Services,1000
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413130,Longevity,500
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employer Paid Taxes,E_415010,FICA - OASDI,15684
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413200,Management Leave Pay Off,548
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413190,Deferred Compensation No 1,10502
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employer Paid Taxes,E_415020,State Unemployment Insurance,1470
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employer Paid Taxes,E_415015,Medicare Insurance,7562
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413300,Clothing and Uniforms,32916
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413230,City-Paid Employee PERS,10303
FY15,Expenses,Police,Operational Services Division,,,,General Funds,General Supplies,E_461010,Postage,100
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Purchased Property Services,E_444030,Rental Of Vehicles,376
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Other Purchased Services,E_453020,Cellular Telephone,3000
FY15,Revenues,Police,Operational Services Division,,,,General Funds,"Charges, Fees, & Services Accounts",R_347090,Other Departmental Service,12000
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Employer Paid Taxes,E_415030,Worker's Compensation,20055
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Property Accounts,E_474410,Computer Equipment,2500
FY15,Expenses,Police,Operational Services Division,,,,General Funds,General Supplies,E_461020,Office Supplies,4000
FY15,Expenses,Police,Operational Services Division,,,,General Funds,General Supplies,E_461090,Scientific And Technical Supply,7500
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Other Purchased Services,E_458040,Other Travel Expenses,18480
FY15,Expenses,Police,Operational Services Division,,,,General Funds,General Supplies,E_461150,Recreational Supplies,250
FY15,Expenses,Police,Operational Services Division,,,,General Funds,General Supplies,E_461210,Computer Software,645
FY15,Expenses,Police,Operational Services Division,,,,General Funds,General Supplies,E_461070,Safety Equipment,5000
FY15,Expenses,Police,Operational Services Division,,,,General Funds,General Supplies,E_461160,Small Tools And Equipment,500
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Other Objects,E_481150,Memberships Licenses and Dues,250
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Books and Periodicals,E_464010,Books & Periodicals,400
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Food,E_463010,Food - Food Programs,1000
FY15,Expenses,Police,Operational Services Division,,,,General Funds,Salaries,E_411010,Regular Hours,1271601
