budget_year,account_type,department,division,org_code,org_description,fund,fund_code,account_category,account_code,account_description,amount
FY18,Revenues,Finance,Revenue Division,,,,General Funds,Intergovernmental Accounts,R_347110,Miscellaneous Governmental Revenue,29533
FY18,Expenses,Finance,Accounting Division,,,,Other,Interfund Reimbursement,E_502040,ICP Reimbursement DR,1049322
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1040
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,53
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,986
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1077
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1086
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,3451
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,895
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1923
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,733
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1046
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,55
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1055
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,62
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1084
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Other Purchased Services,E_456020,Towing And Storage Services,5000
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Other Purchased Services,E_458010,Transportation,15000
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Other Purchased Services,E_458030,Lodging,5000
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Other Purchased Services,E_458040,Other Travel Expenses,10000
FY18,Expenses,Finance,Accounting Division,,,,General Funds,General Supplies,E_461010,Postage,5000
FY18,Expenses,Finance,Accounting Division,,,,General Funds,General Supplies,E_461020,Office Supplies,16240
FY18,Expenses,Finance,Accounting Division,,,,General Funds,General Supplies,E_461200,Computer Supplies,1000
FY18,Expenses,Finance,Accounting Division,,,,General Funds,General Supplies,E_461210,Computer Software,5000
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Books and Periodicals,E_464010,Books & Periodicals,1500
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Other Objects,E_481110,Miscellaneous Expenditures,2500
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Other Objects,E_481150,Memberships Licenses and Dues,300
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Property Accounts,E_474410,Computer Equipment,20000
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Interfund SerProvided,E_501010,Central Services Mail Charges,35000
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Interfund Reimbursement,E_502050,Budgeted Reimbursement - CR,-168975
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Interfund Reimbursement,E_502160,Other Labor Reimbursement,-50404
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Interfund Reimbursement,E_502030,ICP Reimbursement CR,-1049322
FY18,Revenues,Finance,Accounting Division,,,,General Funds,Miscellaneous Revenue Accounts,R_363010,Escheat,29533
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Earnings,E_412010,Overtime,-21000
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Employee Benefits,E_413210,Bus Passes,-1200
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Employee Benefits,E_413280,Automobile Allowance,-1000
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,7739
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,7739
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1114
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,109
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,6759
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,5037
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1388
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1119
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1306
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1089
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,142
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,958
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1058
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1111
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1176
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,7698
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,5624
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1084
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1536
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,294
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,5596
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,3650
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1351
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,292
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1327
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,316
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1070
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1016
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,116
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1008
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,80
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1004
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,74
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1088
FY18,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1109
FY18,Expenses,Finance,Accounting Division,,,,Special Districts - Capital,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,11735
FY18,Expenses,Finance,Accounting Division,,,,Water Planning,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,39000
FY18,Revenues,Finance,Accounting Division,,,,General Funds,Intergovernmental Accounts,R_338020,Other Agency Payments,59551
FY18,Revenues,Finance,Accounting Division,,,,General Funds,Assessment Levies,R_355040,Special Assessments - Administ,74293
FY18,Revenues,Finance,Accounting Division,,,,General Funds,Miscellaneous Revenue Accounts,R_363010,Escheat,124000
FY18,Expenses,Finance,Accounting Division,,,,Other Governmental Funds,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,57899
FY18,Expenses,Finance,Accounting Division,,,,Other Governmental Funds,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,29967
FY18,Expenses,Finance,Accounting Division,,,,Other Governmental Funds,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1163
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Salaries,E_411010,Regular Hours,1495543
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Earnings,E_412010,Overtime,26000
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Employee Benefits,E_413130,Longevity,400
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Employee Benefits,E_413150,Insurance Contribution,180394
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Employee Benefits,E_413170,PERS Retirement,116697
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Employee Benefits,E_413172,PERS Unfunded,121168
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Employee Benefits,E_413EPERC,EPERC,-10679
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Employee Benefits,E_413190,Deferred Compensation No 1,46972
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Employee Benefits,E_413210,Bus Passes,4560
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Employee Benefits,E_413280,Automobile Allowance,2000
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Employer Paid Taxes,E_415010,FICA - OASDI,92723
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Employer Paid Taxes,E_415015,Medicare Insurance,21685
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Employer Paid Taxes,E_415020,State Unemployment Insurance,3990
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Employer Paid Taxes,E_415030,Worker's Compensation,51551
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Purchased Prof and Tech Svcs,E_431040,County Tax Collection Svcs,111110
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Purchased Prof and Tech Svcs,E_432010,Contracted Instructional Svcs,15000
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Purchased Prof and Tech Svcs,E_433010,Auditing And Accounting Svcs,220000
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Purchased Prof and Tech Svcs,E_433060,Other Professional Services,50948
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Purchased Property Services,E_443010,Repair And Maintenance Service,2800
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Purchased Property Services,E_444020,Rental Of Equipment,5000
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Other Purchased Services,E_453010,Telephone,10500
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Other Purchased Services,E_453020,Cellular Telephone,100
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Other Purchased Services,E_454020,Legal Notices,5500
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Other Purchased Services,E_455010,Printing And Binding,8500
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Purchased Prof and Tech Svcs,E_431040,County Tax Collection Svcs,58512
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Purchased Prof and Tech Svcs,E_432010,Contracted Instructional Svcs,-3000
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Purchased Prof and Tech Svcs,E_433060,Other Professional Services,-5000
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Purchased Property Services,E_443010,Repair And Maintenance Service,-700
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Other Purchased Services,E_453010,Telephone,-2500
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Other Purchased Services,E_458010,Transportation,-3000
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Other Purchased Services,E_458030,Lodging,-1000
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Other Purchased Services,E_458040,Other Travel Expenses,-2000
FY18,Expenses,Finance,Accounting Division,,,,General Funds,General Supplies,E_461010,Postage,-2000
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Property Accounts,E_474410,Computer Equipment,-5000
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Interfund SerProvided,E_501010,Central Services Mail Charges,-10000
FY18,Expenses,Finance,Accounting Division,,,,General Funds,Interfund Reimbursement,E_502050,Budgeted Reimbursement - CR,-58512
FY18,Expenses,Finance,Public Improvement Finance Division,,,,Other Governmental Funds,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,8276
FY18,Expenses,Finance,Public Improvement Finance Division,,,,General Funds,Purchased Property Services,E_444030,Rental Of Vehicles,57
FY18,Expenses,Finance,Public Improvement Finance Division,,,,General Funds,Purchased Prof and Tech Svcs,E_433060,Other Professional Services,93340
FY18,Expenses,Finance,Public Improvement Finance Division,,,,General Funds,Interfund Reimbursement,E_502050,Budgeted Reimbursement - CR,-93340
FY18,Expenses,Finance,Public Improvement Finance Division,,,,General Funds,Operating Transfers Accounts,E_503010,Program Support Transfer - CR,234940
FY18,Expenses,Finance,Public Improvement Finance Division,,,,General Funds,Interfund Reimbursement,E_502070,CIP Labor Reimbursement - CR,-53935
FY18,Expenses,Finance,Public Improvement Finance Division,,,,General Funds,Interfund Reimbursement,E_502110,CIP Indirect Cost - Credit,-71403
FY18,Expenses,Finance,Public Improvement Finance Division,,,,Other Governmental Funds,Service & Supply Adjustments,E_890080,MYOP Funding Account,250000
